"applicationdocsid","applicationdocstypeid","applno","submissiontype","submissionno","applicationdocstitle","applicationdocsurl","applicationdocsdate","tecode"
46093,2,207561,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207561s002lbl.pdf","2016-12-08 00:00:00",
46100,1,207561,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207561Orig1s002ltr.pdf","2016-12-08 00:00:00",
32856,1,207561,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207561Orig1s003ltr.pdf","2016-03-10 00:00:00",
40589,2,207561,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207561s003lbl.pdf","2016-03-14 00:00:00",
47254,2,207561,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207561s004s005lbl.pdf","2017-02-16 00:00:00",
47255,2,207561,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207561s004s005lbl.pdf","2017-02-16 00:00:00",
45280,1,207561,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207561Orig1s007ltr.pdf","2016-09-19 00:00:00",
45312,2,207561,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207561s007lbl.pdf","2016-09-15 00:00:00",
47909,2,207561,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207561s010lbl.pdf","2017-04-10 00:00:00",
47984,1,207561,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207561Orig1s010ltr.pdf","2017-04-12 00:00:00",
49455,2,207561,"SUPPL",11,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207561s011lbl.pdf","2017-08-17 00:00:00",
49488,1,207561,"SUPPL",11,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207561Orig1s011ltr.pdf","2017-08-21 00:00:00",
50477,2,207561,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207561s013lbl.pdf","2017-11-24 00:00:00",
50508,1,207561,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207561Orig1s013ltr.pdf","2017-11-27 00:00:00",
49860,2,207561,"SUPPL",14,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207561s014lbl.pdf","2017-09-26 00:00:00",
49877,1,207561,"SUPPL",14,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207561Orig1s014ltr.pdf","2017-09-28 00:00:00",
52454,20,207561,"SUPPL",14,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/184_207561S14 genvoya clinical prea.pdf","1900-01-01 00:00:00",
54153,18,207561,"SUPPL",14,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/186_207561S14 genvoya clinpharm prea.pdf","1900-01-01 00:00:00",
55072,2,207561,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/207561s017lbl.pdf","2018-08-02 00:00:00",
55094,1,207561,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207561Orig1s017Ltr.pdf","2018-08-03 00:00:00",
49686,1,207563,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207563Orig1s000ltr.pdf","2017-09-07 00:00:00",
52816,1,207567,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207567Orig1s000ltr.pdf","2018-03-05 00:00:00",
55237,1,207568,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207568Orig1s000ltr.pdf","2018-08-20 00:00:00",
45575,1,207582,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207582Orig1s000ltr.pdf","2016-10-19 00:00:00",
50993,1,207584,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207584Orig1s000TAltr.pdf","2018-01-08 00:00:00",
10620,1,207589,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207589Orig1s000ltr.pdf","2015-10-20 00:00:00",
19965,2,207589,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207589s000lbl.pdf","2015-10-22 00:00:00",
19966,2,207589,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207589s001lbl.pdf","2016-03-14 00:00:00",
24527,21,207589,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207589Orig1s000SumR.pdf","2016-05-04 00:00:00",
32857,1,207589,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207589Orig1s001ltr.pdf","2016-03-10 00:00:00",
43534,3,207589,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207589Orig1s000TOC.cfm","2016-05-04 00:00:00",
54624,1,207607,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207607Orig1s000Ltr.pdf","2018-06-20 00:00:00",
54727,1,207607,"ORIG",2,"0","https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207607Orig1s001ltr_2.pdf","2018-06-20 00:00:00",
55238,1,207619,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207619Orig1s000TAltr.pdf","2018-08-20 00:00:00",
19967,2,207620,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207620Orig1s000lbl.pdf","2015-07-07 00:00:00",
23038,3,207620,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207620Orig1s000TOC.cfm","2015-08-14 00:00:00",
32858,1,207620,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207620Orig1s000ltr.pdf","2015-07-07 00:00:00",
44961,21,207620,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207620Orig1s000SumR.pdf","2015-08-14 00:00:00",
50478,2,207620,"SUPPL",8,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207620s008lbl.pdf","2017-11-24 00:00:00",
50507,1,207620,"SUPPL",8,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207620Orig1s008ltr.pdf","2017-11-27 00:00:00",
45821,19,207621,"APPL",0,"0","http://www.accessdata.fda.gov/scripts/cder/rems/index.cfm?event=RemsDetails.page&REMS=17","2016-11-04 00:00:00",
45041,2,207621,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207621s000lbl.pdf","2016-08-19 00:00:00",
45047,1,207621,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207621Orig1s000ltr.pdf","2016-08-19 00:00:00",
45368,19,207621,"ORIG",1,"0","http://www.accessdata.fda.gov/scripts/cder/rems/index.cfm?event=RemsDetails.page&REMS=17","2016-09-21 00:00:00",
45369,5,207621,"ORIG",1,"0","http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/ucm440121.htm","2016-09-21 00:00:00",
45450,1,207621,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207621Orig1s001ltr.pdf","2016-10-03 00:00:00",
45568,14,207621,"ORIG",1,"FDA has determined that this product has abuse-deterrent properties","http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/ucm440121.htm","2016-10-20 00:00:00",
46079,3,207621,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207621Orig1toc.cfm","2016-12-06 00:00:00",
46080,21,207621,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207621Orig1s000SumR.pdf","2016-12-06 00:00:00",
46317,2,207621,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207621s004lbl.pdf","2016-12-20 00:00:00",
46444,1,207621,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207621Orig1s004ltr.pdf","2016-12-21 00:00:00",
46581,8,207621,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207621s004lbl.pdf#page=32","2016-12-29 00:00:00",
48590,1,207621,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207621Orig1s005ltr.pdf","2017-05-31 00:00:00",
48722,1,207624,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207624Orig1s000ltr.pdf","2017-06-15 00:00:00",
48724,2,207624,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207624Orig1s000lbl.pdf","2017-06-15 00:00:00",
55202,1,207630,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207630Orig1s000ltr.pdf","2018-08-17 00:00:00",
32859,1,207631,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207631Orig1s000ltr.pdf","2016-07-19 00:00:00",
40590,2,207631,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207631Orig1s000lbl.pdf","2016-07-21 00:00:00",
48838,1,207639,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207639Orig1s000ltr.pdf","2017-06-27 00:00:00",
10621,1,207648,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207648Orig1s000ltr.pdf","2016-07-14 00:00:00",
40591,2,207648,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207648lbl.pdf","2016-07-28 00:00:00",
51045,3,207648,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207648Orig1s000TOC.cfm","2018-01-12 00:00:00",
46165,1,207695,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207695Orig1s000ltr.pdf","2016-12-15 00:00:00",
46421,2,207695,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207695s000lbl.pdf","2016-12-21 00:00:00",
46929,3,207695,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207695Orig1s000TOC.cfm","2017-01-23 00:00:00",
52578,57,207695,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/49_207695 crisaborole CDTL clinical prea.pdf","1900-01-01 00:00:00",
52579,20,207695,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/50_207695 crisaborole clinical prea-EMV.pdf","1900-01-01 00:00:00",
52580,18,207695,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/51_207695 crisaborole clinpharm prea.pdf","1900-01-01 00:00:00",
52581,17,207695,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/52_207695 crisaborole statistical prea.pdf","1900-01-01 00:00:00",
50089,1,207695,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207695Orig1s002ltr.pdf","2017-10-18 00:00:00",
50148,2,207695,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207695s002lbl.pdf","2017-10-23 00:00:00",
54443,1,207735,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207735Orig1s000ltr.pdf","2018-06-05 00:00:00",
55239,1,207736,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207736Orig1s000TAltr.pdf","2018-08-20 00:00:00",
55242,1,207740,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207740Orig1s000TAltr.pdf","2018-08-20 00:00:00",
19968,2,207768,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207768lbl.pdf","2015-05-06 00:00:00",
23039,3,207768,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207768Orig1s000TOC.cfm","2015-12-09 00:00:00",
32860,1,207768,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207768Orig1s000ltr.pdf","2015-05-05 00:00:00",
44962,21,207768,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207768Orig1s000SumR.pdf","2015-12-09 00:00:00",
46864,2,207768,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207768s004lbl.pdf","2017-01-13 00:00:00",
46893,1,207768,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207768Orig1s004ltr.pdf","2017-01-18 00:00:00",
49607,2,207768,"SUPPL",6,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207768s006lbl.pdf","2017-08-30 00:00:00",
49643,1,207768,"SUPPL",6,"0","https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207768Orig1s006ltr.pdf","2017-08-31 00:00:00",
54769,2,207768,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/207768s007lbl.pdf","2018-07-05 00:00:00",
54808,8,207768,"SUPPL",7,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/207768s007lbl.pdf#page=27","2018-07-06 00:00:00",
54832,1,207768,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207768Orig1s007ltr.pdf","2018-07-06 00:00:00",
19969,2,207793,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207793lbl.pdf","2015-10-22 00:00:00",
32861,1,207793,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207793Orig1s000ltr.pdf","2015-10-26 00:00:00",
46072,3,207793,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207793Orig1s000TOC.cfm","2016-09-29 00:00:00",
50364,2,207795,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207795Orig1s000lbl.pdf","2017-11-13 00:00:00",
50465,1,207795,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207795Orig1s000ltr.pdf","2017-11-20 00:00:00",
50754,3,207795,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/207795Orig1s000TOC.cfm","2017-12-18 00:00:00",
54597,1,207795,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207795Orig1s002ltr.pdf","2018-06-14 00:00:00",
54609,2,207795,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/207795s002lbl.pdf","2018-06-19 00:00:00",
47670,1,207809,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207809Orig1s000ltr.pdf","2017-03-23 00:00:00",
24528,21,207844,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207844Orig1s000SumR.pdf","2016-03-23 00:00:00",
32862,1,207844,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207844Orig1s000ltr.pdf","2015-06-12 00:00:00",
40592,2,207844,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207844s000lbl.pdf","2015-06-12 00:00:00",
43535,3,207844,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207844Orig1s000TOC.cfm","2016-03-23 00:00:00",
10622,1,207865,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207865Orig1s000ltr.pdf","2015-12-18 00:00:00",
40593,2,207865,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207865lbl.pdf","2015-12-18 00:00:00",
46071,3,207865,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207865Orig1s000TOC.cfm","2016-09-30 00:00:00",
48617,2,207865,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/021549s027,207865s001lbl.pdf","2017-06-01 00:00:00",
48634,1,207865,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/021549Orig1s027,207865Orig1s001ltr.pdf","2017-06-02 00:00:00",
51590,20,207865,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/207865 aprepitant clinical prea.pdf","1900-01-01 00:00:00",
51591,18,207865,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/207865 aprepitant clinpharm-467340.pdf","1900-01-01 00:00:00",
51602,62,207865,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/207865 aprepitant clinpharm addendum prea.pdf","1900-01-01 00:00:00",
51603,17,207865,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/207865 aprepitant statistical prea.pdf","1900-01-01 00:00:00",
55400,1,207873,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207873Orig1s000TAltr.pdf","2018-09-07 00:00:00",
10623,1,207884,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207884Orig1s000ltr.pdf","2015-11-18 00:00:00",
10624,1,207916,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/207916Orig1s000ltr.pdf","2016-02-02 00:00:00",
19970,2,207916,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/207916s000lbl.pdf","2016-02-11 00:00:00",
45885,3,207916,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2016/207916_toc.cfm","2016-11-10 00:00:00",
48065,2,207916,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207916s003lbl.pdf","2017-04-19 00:00:00",
48066,1,207916,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207916Orig1s003ltr.pdf","2017-04-19 00:00:00",
10625,1,207917,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207917Orig1s000ltr.pdf","2015-07-20 00:00:00",
40594,2,207917,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207917s000lbl.pdf","2015-07-16 00:00:00",
43536,3,207917,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207917Orig1s000TOC.cfm","2016-05-25 00:00:00",
51443,20,207917,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/207917 adapalene benzoyl clinical prea.pdf","1900-01-01 00:00:00",
51449,18,207917,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/207917 adapalene benzoyl clinpharm prea.pdf","1900-01-01 00:00:00",
51451,17,207917,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/207917 adapalene benzoyl statistical prea.pdf","2018-01-01 00:00:00",
47113,2,207920,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207920Orig1s000lbl.pdf","2017-02-07 00:00:00",
47114,1,207920,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207920Orig1s000ltr.pdf","2017-02-07 00:00:00",
47115,3,207920,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207920Orig1s000TOC.cfm","2017-02-07 00:00:00",
47116,21,207920,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207920Orig1s000SumR.pdf","2017-02-07 00:00:00",
47117,2,207920,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207920orig1s001lbl.pdf","2017-02-07 00:00:00",
47118,1,207920,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207920orig1s001ltr.pdf","2017-02-07 00:00:00",
49250,2,207921,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207921s000lbl.pdf","2017-08-04 00:00:00",
49256,1,207921,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207921Orig1s000ltr.pdf","2017-08-07 00:00:00",
52667,3,207921,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2017/207921Orig1s000TOC.cfm","2018-02-16 00:00:00",
19972,2,207923,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207923lbl.pdf","2015-11-03 00:00:00",
32864,1,207923,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207923Orig1s000ltr.pdf","2015-11-03 00:00:00",
46028,3,207923,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207923Orig1_toc.cfm","2016-12-06 00:00:00",
46078,21,207923,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207923Orig1s000SumR.pdf","2016-12-06 00:00:00",
46942,1,207923,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/207923Orig1s002ltr.pdf","2017-01-24 00:00:00",
46945,2,207923,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207923s002lbl.pdf","2017-01-24 00:00:00",
54401,2,207924,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/207924Orig1s000lbl.pdf","2018-06-01 00:00:00",
54402,8,207924,"ORIG",1,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/207924s000lbl.pdf#page=18","2018-06-01 00:00:00",
54403,1,207924,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/207924Orig1s000ltr.pdf","2018-06-01 00:00:00",
54749,3,207924,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2018/207924Orig1s000TOC.cfm","2018-07-05 00:00:00",
10626,1,207925,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207925Orig1s000ltr.pdf","2015-03-24 00:00:00",
19973,2,207925,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207925s000lbl.pdf","2015-04-07 00:00:00",
23041,3,207925,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207925Orig1s000TOC.cfm","2016-04-13 00:00:00",
44964,21,207925,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207925Orig1s000SumR.pdf","2016-04-13 00:00:00",
48441,2,207925,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207925s001lbl.pdf","2017-05-18 00:00:00",
48446,1,207925,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/203188Orig1s019,207925Orig1s001ltr.pdf","2017-05-18 00:00:00",
47156,1,207925,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/203188Orig1s022,207925Orig1s003ltr.pdf","2017-02-09 00:00:00",
47160,2,207925,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/203188s022l_207925s003lbl.pdf","2017-02-10 00:00:00",
49202,2,207925,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/203188s026,207925s005lbl.pdf","2017-08-02 00:00:00",
49207,1,207925,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/203188Orig1s026,207925Orig1s005ltr.pdf","2017-08-02 00:00:00",
55210,1,207925,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/203188Orig1s028,207925Orig1s007ltr.pdf","2018-08-20 00:00:00",
55264,2,207925,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/203188s028,207925s007lbl.pdf","2018-08-21 00:00:00",
10627,1,207926,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207926Orig1s000ltr.pdf","2015-01-21 00:00:00",
19974,2,207926,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207926s000lbl.pdf","2015-01-20 00:00:00",
43537,3,207926,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207926Orig1s000TOC.cfm","2015-04-13 00:00:00",
10628,1,207930,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/207930Orig1s000ltr.pdf","2015-11-03 00:00:00",
40595,2,207930,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207930s000lbl.pdf","2015-11-04 00:00:00",
45969,3,207930,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2015/207930Orig1s000TOC.cfm","2016-11-29 00:00:00",
46972,2,207930,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/207930s002lbl.pdf","2017-01-25 00:00:00",
