"applno","productno","marketingstatusid","tecodestr","tecode"
65435,2,1,"AB",2
65436,1,1,"AB",2
65436,2,1,"AB",2
65436,3,1,"AB",2
65438,1,1,"AB",2
65439,2,1,"AP",52
65439,3,1,"AP",52
65440,1,1,"AP",52
65441,1,1,"AP",52
65441,2,1,"AP",52
65442,1,1,"AB",2
65442,2,1,"AB",2
65443,1,1,"AB",2
65445,1,1,"AP",52
65445,2,1,"AP",52
65445,3,1,"AP",52
65446,1,1,"AP",52
65447,1,1,"AB",2
65447,2,1,"AB",2
65448,1,1,"AP",52
65448,2,1,"AP",52
65451,1,1,"AB",2
65454,1,1,"AB",2
65455,1,1,"AP",52
65457,1,1,"AB",2
65458,1,1,"AP",52
65458,2,1,"AP",52
65458,3,1,"AP",52
65461,1,1,"AB",2
65461,2,1,"AB",2
65461,3,1,"AB",2
65462,1,1,"AB",2
65462,2,1,"AB",2
65468,1,1,"AA",1
65470,1,1,"AB",2
65470,2,1,"AB",2
65470,3,1,"AB",2
65473,1,1,"AB",2
65473,2,1,"AB",2
65475,1,1,"AP",52
65478,1,1,"AB",2
65478,2,1,"AB",2
65483,1,1,"AP",52
65483,2,1,"AP",52
65484,1,1,"AP",52
65485,4,1,"AB",2
65485,5,1,"AB",2
65488,1,1,"AB",2
65488,2,1,"AB",2
65489,1,1,"AB",2
65489,2,1,"AB",2
65490,1,1,"AB",2
65490,2,1,"AB",2
65491,1,1,"AB",2
65493,1,1,"AP",52
65496,1,1,"AB",2
65496,2,1,"AB",2
65498,1,1,"AP",52
65498,2,1,"AP",52
65498,3,1,"AP",52
65499,2,1,"AP",52
65499,3,1,"AP",52
65499,4,1,"AP",52
65499,5,1,"AP",52
65500,1,1,"AP",52
65501,1,1,"AP",52
65502,1,1,"AP",52
65503,1,1,"AP",52
65506,1,1,"AP",52
65510,1,1,"AB",2
65510,2,1,"AB",2
65511,1,1,"AP",52
65513,1,1,"AT",56
65515,1,1,"AP",52
65520,1,1,"AB",2
65521,1,1,"AB",2
65523,1,1,"AP",52
65523,2,1,"AP",52
65523,3,1,"AP",52
70010,1,1,"AP",52
70027,1,1,"AB",2
70030,1,1,"AB",2
70033,1,1,"AB",2
70035,1,1,"AB",2
70037,1,1,"AB",2
70039,1,1,"AB",2
70040,1,1,"AB",2
70044,1,1,"AB",2
70049,1,1,"AB",2
70050,1,1,"AB",2
70051,1,1,"AB",2
70052,1,1,"AB",2
70069,1,1,"AB",2
70075,1,1,"AB",2
70076,1,1,"AB",2
70076,2,1,"AB",2
70082,1,1,"AB",2
70084,1,1,"AB",2
70085,1,1,"AB",2
70086,1,1,"AB",2
70098,1,1,"AB",2
70101,1,1,"AB",2
70102,1,1,"AB",2
70152,1,1,"AB",2
70154,1,1,"AB",2
70172,1,1,"AP",52
70173,1,1,"AB",2
70173,2,1,"AB",2
70175,1,1,"AB",2
70176,1,1,"AB",2
70177,1,1,"AB",2
70178,1,1,"AB",2
70178,2,1,"AB",2
70184,1,1,"AB",2
70213,1,1,"AB",2
70213,2,1,"AB",2
70213,3,1,"AB",2
70213,4,1,"AB",2
70213,5,1,"AB",2
70219,1,1,"AB",2
70221,1,1,"AB",2
70221,2,1,"AB",2
70221,3,1,"AB",2
70221,4,1,"AB",2
70221,5,1,"AB",2
70254,1,1,"AP",52
70256,1,1,"AP",52
70257,1,1,"AP",52
70275,1,1,"AB",2
70278,1,1,"AB",2
70278,2,1,"AB",2
70278,3,1,"AB",2
70278,4,1,"AB",2
70278,5,1,"AB",2
70278,6,1,"AB",2
70281,1,1,"AB",2
70299,1,1,"AP",52
70317,1,1,"AB",2
70317,2,1,"AB",2
70317,3,1,"AB",2
70325,1,1,"AB",2
70325,2,1,"AB",2
70325,3,1,"AB",2
70343,1,1,"AB",2
70346,1,1,"AB",2
70434,1,1,"AA",1
70541,1,1,"AB",2
70552,1,1,"AP",52
70553,1,1,"AP",52
70554,1,1,"AP",52
70581,1,1,"AB",2
70583,1,1,"AP",52
70584,1,1,"AP",52
70585,1,1,"AP",52
70586,1,1,"AP",52
70589,1,1,"AB",2
70590,1,1,"AP",52
70597,1,1,"AP",52
70609,1,1,"AP",52
70624,1,1,"AB",2
70625,1,1,"AB",2
70639,1,1,"AP",52
70655,1,1,"AA",1
70673,1,1,"AB",2
70674,1,1,"AB",2
70686,1,1,"AB",2
70687,1,1,"AB",2
70719,1,1,"AB",2
70730,1,1,"AT",56
70737,1,1,"AP",52
70737,2,1,"AP",52
70738,1,1,"AP",52
70755,1,1,"AA",1
70756,1,1,"AB",2
70772,1,1,"AB",2
70772,2,1,"AB",2
70790,1,1,"AB",2
70791,1,1,"AB",2
70791,2,1,"AB",2
70791,3,1,"AB",2
70791,4,1,"AB",2
70791,5,1,"AB",2
70792,1,1,"AB",2
70793,1,1,"AB",2
70799,1,1,"AP",52
70820,1,1,"AP",52
70848,1,1,"AB",2
70868,1,1,"AA",1
70885,1,1,"AB",2
70914,1,1,"AP",52
70915,1,1,"AP",52
70916,1,1,"AP",52
70918,1,1,"AP",52
70920,1,1,"AB",2
70920,2,1,"AB",2
70920,3,1,"AB",2
70920,4,1,"AB",2
70923,1,1,"AB",2
70924,1,1,"AB",2
70925,1,1,"AB",2
70928,1,1,"AA",1
70929,1,1,"AB",2
70929,2,1,"AB",2
70947,1,1,"AB",2
70947,2,1,"AB",2
70966,1,1,"AP",52
70967,1,1,"AP",52
70968,1,1,"AP",52
70974,1,1,"AB",2
70975,1,1,"AB",2
70976,1,1,"AB",2
70994,1,1,"AB",2
70995,1,1,"AB",2
71012,1,1,"AB",2
71017,1,1,"AB",2
71050,1,1,"AP",52
71051,1,1,"AP",52
71052,1,1,"AP",52
71053,1,1,"AP",52
71054,1,1,"AA",1
71058,1,1,"AB",2
71059,1,1,"AB",2
71111,1,1,"AB",2
71134,1,1,"AB",2
71135,1,1,"AB",2
71136,1,1,"AB",2
71141,1,1,"AB",2
71141,2,1,"AB",2
71141,3,1,"AB",2
71168,1,1,"AP",52
71170,1,1,"AP",52
71175,2,1,"AB",2
71192,1,1,"AP",52
71196,1,1,"AB",2
71196,2,1,"AB",2
71196,3,1,"AB",2
71198,1,1,"AB",2
71199,1,1,"AB",2
71206,1,1,"AB",2
71207,1,1,"AB",2
71208,1,1,"AB",2
71209,1,1,"AB",2
71210,1,1,"AB",2
71211,1,1,"AB",2
71250,1,1,"AB",2
71250,2,1,"AB",2
71251,1,1,"AB",2
71251,2,1,"AB",2
71258,1,1,"AB",2
71267,1,1,"AB",2
71268,1,1,"AB",2
71268,2,1,"AB",2
71268,3,1,"AB",2
71293,1,1,"AB",2
71296,1,1,"AB",2
71307,1,1,"AB",2
71321,1,1,"AB",2
71322,1,1,"AB",2
71331,1,1,"AA",1
71334,1,1,"AB",2
71335,1,1,"AB",2
71344,1,1,"AB",2
71345,1,1,"AB",2
71402,1,1,"AA",1
71403,1,1,"AB",2
71404,1,1,"AB",2
71413,1,1,"AO",51
71415,1,1,"AA",1
71425,1,1,"AB",2
71427,1,1,"AB",2
71428,1,1,"AB",2
71450,1,1,"AB",2
71450,2,1,"AB",2
71456,1,1,"AB",2
71457,1,1,"AB",2
71457,2,1,"AB",2
71457,3,1,"AB",2
71467,1,1,"AB",2
71483,1,1,"AB",2
71483,2,1,"AB",2
71484,1,1,"AP",52
71500,1,1,"AB1",3
71514,1,1,"AB",2
71523,1,1,"AB",2
71524,1,1,"AB",2
71525,1,1,"AB",2
71530,1,1,"AB",2
71535,1,1,"AT",56
71548,1,1,"AA",1
71570,1,1,"AB",2
71586,1,1,"AB",2
71587,1,1,"AB",2
71588,1,1,"AB",2
71601,1,1,"AB",2
71602,1,1,"AB",2
71609,1,1,"AA",1
71610,1,1,"AB",2
71611,1,1,"AB",2
71611,2,1,"AB",2
71611,3,1,"AB",2
71617,1,1,"AA",1
71620,1,1,"AB",2
71620,2,1,"AB",2
71636,1,1,"AB",2
71644,1,1,"AB",2
71655,1,1,"AB",2
71745,1,1,"AB",2
71745,2,1,"AB",2
71745,3,1,"AB",2
71756,1,1,"AB",2
71766,1,1,"AB",2
71787,1,1,"AB",2
71788,1,1,"AB",2
71789,1,1,"AB",2
71795,1,1,"AB",2
71810,1,1,"AP",52
71813,1,1,"AB",2
71814,1,1,"AB",2
71826,1,1,"AB",2
71839,1,1,"AB",2
71849,1,1,"AP",52
71850,1,1,"AP",52
71851,1,1,"AB",2
71858,1,1,"AB",2
71858,2,1,"AB",2
71858,3,1,"AB",2
71868,1,1,"AP",52
71881,1,1,"AB",2
71881,2,1,"AB",2
71881,3,1,"AB",2
71891,1,1,"AB",2
71909,1,1,"AA",1
71910,1,1,"AA",1
71918,1,1,"AA",1
71935,1,1,"AB",2
71961,1,1,"AP",52
71972,1,1,"AB",2
71972,2,1,"AB",2
71972,3,1,"AB",2
71976,1,1,"AB",2
71976,2,1,"AB",2
71981,1,1,"AP",52
71994,1,1,"AB",2
71995,1,1,"AB",2
72011,1,1,"AB",2
72041,1,1,"AB",2
72042,1,1,"AB",2
72043,1,1,"AB",2
72050,1,1,"AB",2
72051,1,1,"AB",2
72062,1,1,"AB",2
72099,1,1,"AB",2
72100,1,1,"AB",2
72101,1,1,"AB",2
72102,1,1,"AB",2
72103,1,1,"AB",2
72104,1,1,"AB",2
72123,1,1,"AP",52
72168,1,1,"AP",52
72192,1,1,"AB",2
72193,1,1,"AB",2
72204,1,1,"AB",2
72205,1,1,"AB",2
72206,1,1,"AB",2
72234,1,1,"AB",2
72235,1,1,"AB",2
72253,1,1,"AB",2
72253,2,1,"AB",2
72253,3,1,"AB",2
72264,1,1,"AA",1
72265,1,1,"AA",1
72266,1,1,"AA",1
72300,1,1,"AB",2
72302,1,1,"AB",2
72302,2,1,"AB",2
72303,1,1,"AB",2
72304,1,1,"AB",2
72320,1,1,"AP",52
72354,1,1,"AB",2
72422,1,1,"AB",2
72423,1,1,"AB",2
72488,1,1,"AB1",3
72489,1,1,"AN",50
72490,1,1,"AB2",20
72494,1,1,"AB2",20
72511,1,1,"AT",56
72537,1,1,"AB",2
72538,1,1,"AB",2
72547,1,1,"AN",50
72556,1,1,"AB",2
72573,1,1,"AB",2
72574,1,1,"AB",2
72575,1,1,"AB",2
72575,2,1,"AB",2
72575,3,1,"AB",2
72579,1,1,"AB",2
72637,1,1,"AB",2
72637,2,1,"AB",2
72640,1,1,"AB",2
72693,1,1,"AB",2
72695,1,1,"AB",2
72696,1,1,"AB",2
72709,1,1,"AB",2
72709,2,1,"AB",2
72710,1,1,"AB",2
72711,1,1,"AB",2
72721,1,1,"AB",2
72723,1,1,"AB",2
72733,1,1,"AB",2
72736,1,1,"AB",2
72741,1,1,"AB",2
72744,1,1,"AA",1
72755,1,1,"AA",1
72759,1,1,"AP",52
72781,1,1,"AB",2
72786,1,1,"AP",52
72801,1,1,"AB",2
72838,1,1,"AB",2
72838,2,1,"AB",2
72838,3,1,"AB",2
72838,4,1,"AB",2
72894,1,1,"AB",2
72894,2,1,"AB",2
72924,1,1,"AB",2
72926,1,1,"AB",2
72927,1,1,"AB",2
72928,1,1,"AB",2
72933,1,1,"AB",2
72934,1,1,"AT",56
72945,1,1,"AP",52
73025,1,1,"AB",2
73026,1,1,"AB",2
73030,1,1,"AB1",3
73037,1,1,"AA",1
73039,1,1,"AB",2
73039,2,1,"AB",2
73085,1,1,"AB1",3
73118,1,1,"AP",52
73135,1,1,"AP",52
73137,1,1,"AB",2
73137,2,1,"AB",2
73137,3,1,"AB",2
73144,1,1,"AB",2
73144,2,1,"AB",2
73144,3,1,"AB",2
73178,1,1,"AA",1
73191,1,1,"AB",2
73192,1,1,"AB",2
73193,1,1,"AB",2
73209,1,1,"AB",2
73210,1,1,"AB",2
73229,1,1,"AB",2
73250,1,1,"AB",2
73262,1,1,"AB",2
73262,2,1,"AB",2
73263,1,1,"AB",2
73263,2,1,"AB",2
73281,1,1,"AB",2
73290,1,1,"AB",2
73303,1,1,"AP",52
73306,1,1,"AT",56
73364,1,1,"AA",1
73393,1,1,"AB",2
73419,1,1,"AA",1
73449,1,1,"AB",2
73457,1,1,"AB",2
73457,2,1,"AB",2
73457,3,1,"AB",2
73467,1,1,"AB",2
73475,1,1,"AB",2
73476,1,1,"AB",2
73481,1,1,"AB",2
73484,1,1,"AB",2
73508,1,1,"AB",2
73509,1,1,"AP",52
73510,1,1,"AP",52
73516,1,1,"AB",2
73517,1,1,"AB",2
73524,1,1,"AB",2
73536,1,1,"AB",2
73536,2,1,"AB",2
73541,1,1,"AB",2
73541,2,1,"AB",2
73542,1,1,"AB",2
73543,1,1,"AB",2
73548,1,1,"AB",2
73552,1,1,"AB",2
73556,1,1,"AB",2
73556,2,1,"AB",2
73556,3,1,"AB",2
73556,4,1,"AB",2
73568,1,1,"AB",2
73568,2,1,"AB",2
73582,1,1,"AB",2
73582,2,1,"AB",2
73589,1,1,"AB",2
73591,1,1,"AA",1
73594,1,1,"AB",2
73607,1,1,"AB",2
73609,1,1,"AB",2
73609,2,1,"AB",2
73618,1,1,"AB",2
73630,1,1,"AT",56
73644,1,1,"AB",2
73645,1,1,"AB",2
73646,1,1,"AB",2
73652,1,1,"AB",2
73654,1,1,"AB",2
73654,2,1,"AB",2
73654,3,1,"AB",2
73664,1,1,"AN",50
73665,1,1,"AB",2
73665,2,1,"AB",2
73671,1,1,"AB",2
73673,1,1,"AB",2
73695,1,1,"AT",56
74014,2,1,"AB",2
74014,3,1,"AB",2
74019,1,1,"AB",2
74019,2,1,"AB",2
74026,1,1,"AB",2
74027,1,1,"AB",2
74028,1,1,"AA",1
74031,1,1,"AB",2
74031,2,1,"AB",2
74037,1,1,"AN",50
74045,1,1,"AB",2
74052,1,1,"AB",2
74056,1,1,"AB",2
74056,2,1,"AB",2
74056,3,1,"AB",2
74060,1,1,"AA",1
74063,1,1,"AB",2
74063,2,1,"AB",2
74069,1,1,"AB",2
74076,1,1,"AA",1
74077,1,1,"AA",1
74086,1,1,"AP",52
74089,1,1,"AB",2
74097,1,1,"AN",50
74112,1,1,"AB",2
74112,2,1,"AB",2
74112,3,1,"AB",2
74116,1,1,"AB",2
74118,1,1,"AB",2
74121,1,1,"AB",2
74121,2,1,"AB",2
74121,3,1,"AB",2
74131,1,1,"AB",2
74131,2,1,"AB",2
74132,1,1,"AB",2
74132,2,1,"AB",2
74132,3,1,"AB",2
74132,4,1,"AB",2
74133,1,1,"AP",52
74137,1,1,"AP",52
74138,1,1,"AA",1
74139,1,1,"AB1",3
74141,1,1,"AB",2
74141,2,1,"AB",2
74145,1,1,"AB",2
74145,2,1,"AB",2
74151,1,1,"AB",2
74151,2,1,"AB",2
74151,3,1,"AB",2
74170,1,1,"AA",1
74171,1,1,"AB",2
74172,1,1,"AB",2
74172,2,1,"AB",2
74172,3,1,"AB",2
74174,1,1,"AB",2
74174,2,1,"AB",2
74174,3,1,"AB",2
74174,4,1,"AB",2
74184,1,1,"AA",1
74185,1,1,"AB",2
74185,2,1,"AB",2
74185,3,1,"AB",2
74185,4,1,"AB",2
74190,1,1,"AB",2
74198,1,1,"AB",2
74198,2,1,"AB",2
74201,1,1,"AB",2
74201,2,1,"AB",2
74201,3,1,"AB",2
74203,1,1,"AB",2
74203,2,1,"AB",2
74204,1,1,"AB2",20
74209,1,1,"AN",50
74215,1,1,"AB",2
74215,2,1,"AB",2
74215,3,1,"AB",2
74215,4,1,"AB",2
74217,1,1,"AB",2
74217,2,1,"AB",2
74220,1,1,"AB1",3
74221,1,1,"AB",2
74222,1,1,"AT",56
74223,1,1,"AB",2
74223,2,1,"AB",2
74224,1,1,"AB",2
74224,2,1,"AB",2
74225,1,1,"AB",2
74225,2,1,"AB",2
74225,3,1,"AB",2
74226,1,1,"AB",2
74226,2,1,"AB",2
74229,1,1,"AB",2
74229,2,1,"AB",2
74243,1,1,"AP",52
74243,2,1,"AP",52
74246,1,1,"AB",2
74246,2,1,"AB",2
74246,3,1,"AB",2
74246,4,1,"AB",2
74248,1,1,"AB",2
74249,1,1,"AB1",3
74253,1,1,"AB",2
74253,2,1,"AB",2
74253,3,1,"AB",2
74254,1,1,"AB",2
74255,1,1,"AB",2
74256,1,1,"AB",2
74259,1,1,"AB",2
74260,1,1,"AB",2
74260,2,1,"AB",2
74260,3,1,"AB",2
74261,1,1,"AT",56
74262,1,1,"AT1",66
74270,1,1,"AB",2
74271,1,1,"AB",2
74277,1,1,"AP",52
74282,1,1,"AP",52
74282,2,1,"AP",52
74286,1,1,"AB",2
74288,1,1,"AB",2
74288,2,1,"AB",2
74290,1,1,"AP",52
74291,1,1,"AT",56
74292,1,1,"AP",52
74299,1,1,"AB",2
74299,2,1,"AB",2
74304,1,1,"AB",2
74305,1,1,"AB",2
74305,2,1,"AB",2
74311,1,1,"AT",56
74322,1,1,"AB",2
74322,2,1,"AB",2
74322,3,1,"AB",2
74322,4,1,"AB",2
74326,1,1,"AT",56
74330,1,1,"AB",2
74331,1,1,"AT",56
74332,1,1,"AP",52
74342,1,1,"AB",2
74342,2,1,"AB",2
74342,3,1,"AB",2
74342,4,1,"AB",2
74356,1,1,"AT",56
74358,1,1,"AB",2
74358,2,1,"AB",2
74364,1,1,"AB",2
74364,2,1,"AB",2
74364,3,1,"AB",2
74376,1,1,"AB",2
74376,2,1,"AB",2
74386,1,1,"AB",2
74386,2,1,"AB",2
74386,3,1,"AB",2
74386,4,1,"AB",2
74388,1,1,"AB1",3
74388,2,1,"AB1",3
74388,3,1,"AB1",3
74392,1,1,"AB1",3
74394,1,1,"AB",2
74407,1,1,"AB",2
74413,1,1,"AP",52
74416,1,1,"AN",50
74421,1,1,"AB",2
74425,1,1,"AB",2
74430,1,1,"AB",2
74430,2,1,"AB",2
74431,1,1,"AB",2
74434,1,1,"AB",2
74434,2,1,"AB",2
74434,3,1,"AB",2
74434,4,1,"AB",2
74439,1,1,"AB",2
74439,2,1,"AB",2
74447,1,1,"AT",56
74449,1,1,"AT",56
74454,1,1,"AA",1
74458,1,1,"AB",2
74458,2,1,"AB",2
74461,1,1,"AB",2
74461,2,1,"AB",2
74463,1,1,"AB",2
74464,1,1,"AB",2
74466,1,1,"AT1",66
74467,1,1,"AB",2
74467,2,1,"AB",2
74477,1,1,"AB",2
74477,2,1,"AB",2
74477,3,1,"AB",2
74477,4,1,"AB",2
74488,1,1,"AB",2
74488,2,1,"AB",2
74497,1,1,"AB",2
74497,2,1,"AB",2
74499,1,1,"AB",2
74501,1,1,"AB",2
74501,2,1,"AB",2
74501,3,1,"AB",2
74502,1,1,"AN",50
74505,1,1,"AB",2
74505,2,1,"AB",2
74505,3,1,"AB",2
74505,4,1,"AB",2
74509,1,1,"AA",1
74513,1,1,"AP",52
74514,1,1,"AB",2
74514,2,1,"AB",2
74516,1,1,"AT1",66
74520,1,1,"AA",1
74521,1,1,"AP",52
74522,1,1,"AT",56
74524,1,1,"AP",52
74524,2,1,"AP",52
74529,1,1,"AP",52
74531,1,1,"AO",51
74532,1,1,"AB",2
74532,2,1,"AB",2
74532,3,1,"AB",2
74532,4,1,"AB",2
74534,1,1,"AP",52
74538,2,1,"AB",2
74540,1,1,"AB",2
74540,2,1,"AB",2
74543,1,1,"AN",50
74549,1,1,"AP",52
74549,2,1,"AP",52
74550,1,1,"AB",2
74550,2,1,"AB",2
74553,1,1,"AA",1
74554,1,1,"AB",2
74554,2,1,"AB",2
74556,2,1,"AB",2
74556,3,1,"AB",2
74557,1,1,"AB",2
74557,2,1,"AB",2
74558,1,1,"AB",2
74558,2,1,"AB",2
74559,1,1,"AB2",20
74559,2,1,"AB2",20
74559,3,1,"AB2",20
74566,1,1,"AB",2
74569,1,1,"AB",2
74569,2,1,"AB",2
74569,3,1,"AB",2
74578,1,1,"AB",2
74580,1,1,"AT",56
74582,1,1,"AB",2
74582,2,1,"AB",2
74582,3,1,"AB",2
74584,1,1,"AB",2
74584,2,1,"AB",2
74587,1,1,"AB",2
74587,2,1,"AB",2
74587,3,1,"AB",2
74591,1,1,"AB",2
74591,2,1,"AB",2
74591,3,1,"AB",2
74591,4,1,"AB",2
74593,1,1,"AP",52
74597,1,1,"AB",2
74597,3,1,"AB",2
74602,1,1,"AA",1
74603,1,1,"AA",1
74610,1,1,"AA",1
74617,1,1,"AP",52
74621,1,1,"AB",2
74621,2,1,"AB",2
74623,1,1,"AA",1
74625,1,1,"AB",2
74626,1,1,"AP",52
74626,2,1,"AP",52
74631,1,1,"AB",2
74642,1,1,"AB",2
74642,2,1,"AB",2
74644,1,1,"AB",2
74644,2,1,"AB",2
74649,1,1,"AB",2
74650,1,1,"AB",2
74653,1,1,"AA",1
74655,1,1,"AB",2
74655,2,1,"AB",2
74656,1,1,"AP",52
74664,1,1,"AA",1
74673,1,1,"AB",2
74673,2,1,"AB",2
74680,1,1,"AB",2
74680,2,1,"AB",2
74681,1,1,"AB",2
74681,2,1,"AB",2
74681,3,1,"AB",2
74681,4,1,"AB",2
74686,1,1,"AB",2
74686,2,1,"AB",2
74686,3,1,"AB",2
74686,4,1,"AB",2
74688,1,1,"AP",52
74688,2,1,"AP",52
74694,1,1,"AB",2
74694,2,1,"AB",2
74694,3,1,"AB",2
74700,1,1,"AB",2
74700,2,1,"AB",2
74700,3,1,"AB",2
74701,1,1,"AB",2
74703,1,1,"AA",1
74706,1,1,"AT",56
74721,1,1,"AA",1
74722,1,1,"AB",2
74722,2,1,"AB",2
74726,1,1,"AB1",3
74726,2,1,"AB1",3
74728,1,1,"AP",52
74732,1,1,"AB",2
74732,2,1,"AB",2
74735,1,1,"AP",52
74736,1,1,"AB",2
74738,1,1,"AB",2
74739,1,1,"AB",2
74746,1,1,"AT",56
74747,1,1,"AT1",66
74749,1,1,"AA",1
74752,1,1,"AB3",30
74752,2,1,"AB3",30
74752,3,1,"AB3",30
74752,4,1,"AB3",30
74754,1,1,"AB",2
74757,1,1,"AA",1
74759,1,1,"AA",1
74761,1,1,"AB",2
74769,1,1,"AB",2
74769,2,1,"AB",2
74776,1,1,"AT1",66
74777,1,1,"AP",52
74778,1,1,"AT",56
74779,1,1,"AT",56
74780,1,1,"AT",56
74787,1,1,"AB",2
74787,2,1,"AB",2
74787,3,1,"AB",2
74792,1,1,"AB",2
74792,2,1,"AB",2
74792,3,1,"AB",2
74796,1,1,"AB",2
74796,2,1,"AB",2
74799,1,1,"AT",56
74802,1,1,"AP",52
74802,2,1,"AP",52
74803,1,1,"AB1",3
74803,2,1,"AB1",3
74805,1,1,"AB",2
74806,1,1,"AB",2
74811,1,1,"AO",51
74815,1,1,"AP",52
74818,1,1,"AB",2
74818,2,1,"AB",2
74821,1,1,"AB",2
74823,1,1,"AB",2
74823,2,1,"AB",2
74823,3,1,"AB",2
74823,4,1,"AB",2
74826,1,1,"AB",2
74826,2,1,"AB",2
74830,1,1,"AB",2
74833,1,1,"AB",2
74850,1,1,"AT",56
74862,1,1,"AB",2
74862,2,1,"AB",2
74862,3,1,"AB",2
74866,1,1,"AB",2
74868,1,1,"AA",1
74869,1,1,"AB",2
74869,2,1,"AB",2
74869,3,1,"AB",2
74871,1,1,"AB",2
74880,1,1,"AN",50
74889,1,1,"AB",2
74890,1,1,"AB",2
74890,2,1,"AB",2
74890,3,1,"AB",2
74890,4,1,"AB",2
74891,1,1,"AB",2
74891,2,1,"AB",2
74893,1,1,"AO",51
74893,2,1,"AO",51
74900,1,1,"AP",52
74901,1,1,"AP",52
74903,1,1,"AB",2
74903,2,1,"AB",2
74904,1,1,"AB",2
74905,1,1,"AB",2
74909,1,1,"AB",2
74910,3,1,"BC",130
74912,1,1,"AB",2
74918,1,1,"AB",2
74921,1,1,"AB",2
74921,2,1,"AB",2
74928,1,1,"AB",2
74928,2,1,"AB",2
74930,1,1,"AP",52
74935,1,1,"AB",2
74939,1,1,"AP",52
74941,1,1,"AP",52
74943,1,1,"AB2",20
74943,2,1,"AB2",20
74943,3,1,"AB2",20
74946,1,1,"AB",2
74946,2,1,"AB",2
74947,1,1,"AB",2
74947,2,1,"AB",2
74947,3,1,"AB",2
74949,1,1,"AB",2
74949,2,1,"AB",2
74949,4,1,"AB",2
74951,1,1,"AB",2
74953,1,1,"AB",2
74953,2,1,"AB",2
74953,3,1,"AB",2
74956,1,1,"AP",52
74958,1,1,"AB",2
74958,2,1,"AB",2
74958,3,1,"AB",2
74962,1,1,"AB",2
74964,1,1,"AB",2
74964,2,1,"AB",2
74964,3,1,"AB",2
74967,1,1,"AB",2
74978,1,1,"AB",2
74979,1,1,"AB",2
74979,2,1,"AB",2
74979,3,1,"AB",2
74983,1,1,"AP",52
74984,1,1,"AB3",30
74984,2,1,"AB3",30
74984,3,1,"AB3",30
74984,4,1,"AB3",30
74993,1,1,"AP",52
74993,2,1,"AP",52
75006,1,1,"AT",56
75008,1,1,"AB",2
75009,1,1,"AB",2
75009,2,1,"AB",2
75022,1,1,"AB",2
75022,2,1,"AB",2
75022,3,1,"AB",2
75022,4,1,"AB",2
75025,1,1,"AP",52
75027,1,1,"AB",2
75028,1,1,"AB",2
75034,1,1,"AB",2
75036,1,1,"AP",52
75037,1,1,"AB",2
75037,2,1,"AB",2
75042,1,1,"AB",2
75045,1,1,"AP",52
75045,2,1,"AP",52
75046,1,1,"AP",52
75047,1,1,"AB",2
75047,2,1,"AB",2
75049,1,1,"AB1",3
75049,2,1,"AB1",3
75049,3,1,"AB",2
75050,1,1,"AN",50
75051,1,1,"AA",1
75052,1,1,"AB",2
75057,1,1,"AB",2
75058,1,1,"AB",2
75058,2,1,"AB",2
75060,1,1,"AA",1
75072,1,1,"AB",2
75072,3,1,"AB",2
75074,1,1,"AB",2
75074,2,1,"AB",2
75078,1,1,"AB",2
75078,2,1,"AB",2
75079,1,1,"AB",2
75082,1,1,"AA",1
75086,1,1,"AP",52
75089,1,1,"AB",2
75090,1,1,"AB",2
75091,1,1,"AB",2
75091,2,1,"AB",2
75095,1,1,"AB",2
75095,2,1,"AB",2
75099,1,1,"AA",1
75102,1,1,"AB",2
75109,1,1,"AB",2
75109,2,1,"AB",2
75113,1,1,"AB",2
75113,2,1,"AB",2
75113,3,1,"AB",2
75116,1,1,"AB3",30
75116,2,1,"AB3",30
75116,3,1,"AB3",30
75116,4,1,"AB3",30
75124,1,1,"AB2",20
75124,2,1,"AB2",20
75124,3,1,"AB2",20
75126,1,1,"AB",2
75126,2,1,"AB",2
75128,1,1,"AB1",3
75133,1,1,"AB",2
75133,2,1,"AB",2
75133,3,1,"AB",2
75135,1,1,"AB",2
75135,2,1,"AB",2
75136,1,1,"AP",52
75137,1,1,"AA",1
75138,1,1,"AB",2
75138,2,1,"AB",2
75138,3,1,"AB",2
75140,1,1,"AB",2
75140,2,1,"AB",2
75140,3,1,"AB",2
75140,4,1,"AB",2
75143,1,1,"AB",2
75147,1,1,"AB",2
75149,1,1,"AB",2
75150,1,1,"AB",2
75150,2,1,"AB",2
75150,3,1,"AB",2
75151,1,1,"AP",52
75154,1,1,"AP",52
75154,2,1,"AP",52
75155,1,1,"AB",2
75155,2,1,"AB",2
75155,3,1,"AB",2
75160,1,1,"AP",52
75163,1,1,"AT1",66
75164,1,1,"AP",52
75164,2,1,"AP",52
75165,1,1,"AB",2
75165,2,1,"AB",2
75172,1,1,"AB",2
75178,1,1,"AB",2
75178,2,1,"AB",2
75178,3,1,"AB",2
75178,4,1,"AB",2
75180,1,1,"AB",2
75180,2,1,"AB",2
75182,1,1,"AB2",20
75182,2,1,"AB2",20
75182,3,1,"AB2",20
75182,4,1,"AB",2
75182,5,1,"AB",2
75182,6,1,"AB2",20
75183,1,1,"AA",1
75184,1,1,"AP",52
75185,1,1,"AB",2
75185,2,1,"AB",2
75185,3,1,"AB",2
75189,1,1,"AB",2
75189,2,1,"AB",2
75190,1,1,"AP",52
75191,1,1,"AB",2
75196,1,1,"AP",52
